Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK1,1.893333333333333,15,KRSA,0.8133472367049009,4,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,1.893333333333333,15,KRSA,0.8133472367049009,4,CAMK,CAMK1,CAMK1,PNCK
AMPK,1.0758333333333332,28,KRSA,0.6381647549530761,3,CAMK,CAMKL,AMPK,PRKAA1
AMPK,1.0758333333333332,28,KRSA,0.6381647549530761,3,CAMK,CAMKL,AMPK,PRKAA2
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,ARAF
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,BRAF
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,KSR,KSR1
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,KSR,KSR2
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,RAF1
PAKA,0.7508333333333334,45,KRSA,0.4254431699687174,2,STE,STE20,PAKA,PAK1
PAKA,0.7508333333333334,45,KRSA,0.4254431699687174,2,STE,STE20,PAKA,PAK2
PAKA,0.7508333333333334,45,KRSA,0.4254431699687174,2,STE,STE20,PAKA,PAK3
RAD53,1.215,23,KRSA,0.7007299270072993,3,CAMK,RAD53,RAD53,CHEK2
QIK,-1.2875,20,KRSA,0.7382690302398331,3,CAMK,CAMKL,QIK,SIK1
QIK,-1.2875,20,KRSA,0.7382690302398331,3,CAMK,CAMKL,QIK,SIK2
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-A,CSNK1A1
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-A,CSNK1A1L
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-D,CSNK1D
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-D,CSNK1E
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-G,CSNK1G1
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-G,CSNK1G2
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,CK1,CK1-G,CSNK1G3
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,TTBK,TTBK,TTBK1
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,TTBK,TTBK,TTBK2
CK1,-0.9975,34,KRSA,0.5630865484880083,3,CK1,VRK,VRK,VRK3
LKB,-1.285,21,KRSA,0.7257559958289885,3,CAMK,CAMKL,LKB,STK11
MOS,1.0025,33,KRSA,0.5755995828988529,3,OTHER,MOS,MOS,MOS
PKCH,-1.1291666666666669,26,KRSA,0.6631908237747653,3,AGC,PKC,ETA,PRKCE
PKCH,-1.1291666666666669,26,KRSA,0.6631908237747653,3,AGC,PKC,ETA,PRKCH
PASK,0.6816666666666666,54,KRSA,0.30031282586027114,2,CAMK,CAMKL,PASK,PASK
SLK,0.47,60,KRSA,0.22523461939520334,1,STE,STE20,SLK,SLK
SLK,0.47,60,KRSA,0.22523461939520334,1,STE,STE20,SLK,STK10
COT,0.20083333333333336,69,KRSA,0.10010427528675704,1,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MLCK,-0.4858333333333332,58,KRSA,0.2502606882168926,2,CAMK,MLCK,MLCK,MYLK
MLCK,-0.4858333333333332,58,KRSA,0.2502606882168926,2,CAMK,MLCK,MLCK,MYLK2
MLCK,-0.4858333333333332,58,KRSA,0.2502606882168926,2,CAMK,MLCK,MLCK,TTN
PKCD,0.9508333333333332,36,KRSA,0.5380604796663191,3,AGC,PKC,DELTA,PRKCD
PKCD,0.9508333333333332,36,KRSA,0.5380604796663191,3,AGC,PKC,DELTA,PRKCQ
MELK,-0.8533333333333333,38,KRSA,0.5130344108446299,3,CAMK,CAMKL,MELK,MELK
VRK1,-0.7075,53,KRSA,0.31282586027111575,2,CK1,VRK,VRK,VRK1
RIPK,0.83,41,KRSA,0.4754953076120959,2,TKL,RIPK,RIPK,ANKK1
RIPK,0.83,41,KRSA,0.4754953076120959,2,TKL,RIPK,RIPK,RIPK1
RIPK,0.83,41,KRSA,0.4754953076120959,2,TKL,RIPK,RIPK,RIPK2
RIPK,0.83,41,KRSA,0.4754953076120959,2,TKL,RIPK,RIPK,RIPK3
RIPK,0.83,41,KRSA,0.4754953076120959,2,TKL,RIPK,RIPK,RIPK4
PKCI,0.9825,35,KRSA,0.5505735140771637,3,AGC,PKC,IOTA,PRKCI
PKCI,0.9825,35,KRSA,0.5505735140771637,3,AGC,PKC,IOTA,PRKCZ
PIM,0.38833333333333336,65,KRSA,0.16266944734098018,1,CAMK,PIM,PIM,PIM1
PIM,0.38833333333333336,65,KRSA,0.16266944734098018,1,CAMK,PIM,PIM,PIM2
PIM,0.38833333333333336,65,KRSA,0.16266944734098018,1,CAMK,PIM,PIM,PIM3
PKCA,-1.9883333333333333,13,KRSA,0.8383733055265902,4,AGC,PKC,ALPHA,PRKCA
PKCA,-1.9883333333333333,13,KRSA,0.8383733055265902,4,AGC,PKC,ALPHA,PRKCB
PKCA,-1.9883333333333333,13,KRSA,0.8383733055265902,4,AGC,PKC,ALPHA,PRKCG
ATR,-1.365,18,KRSA,0.7632950990615224,4,ATYPICAL,PIKK,ATR,ATR
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK11,NEK11
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK2,NEK2
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK1,NEK3
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK4,NEK4
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK1,NEK5
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK6,NEK6
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK6,NEK7
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK8,NEK8
NEK,-0.4816666666666667,59,KRSA,0.23774765380604795,1,OTHER,NEK,NEK8,NEK9
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK1,MAP2K1
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK1,MAP2K2
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK3,MAP2K3
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK4,MAP2K4
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK5,MAP2K5
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK3,MAP2K6
STE7,-1.4516666666666669,17,KRSA,0.7883211678832117,4,STE,STE7,MEK7,MAP2K7
GSK,-1.1525,24,KRSA,0.6882168925964547,3,CMGC,GSK,GSK,GSK3A
GSK,-1.1525,24,KRSA,0.6882168925964547,3,CMGC,GSK,GSK,GSK3B
PRKDC,-0.8166666666666667,43,KRSA,0.4504692387904067,2,ATYPICAL,PIKK,DNAPK,PRKDC
PKD,0.5591666666666667,57,KRSA,0.26277372262773724,2,CAMK,PKD,PKD,PRKD1
PKD,0.5591666666666667,57,KRSA,0.26277372262773724,2,CAMK,PKD,PKD,PRKD2
PKD,0.5591666666666667,57,KRSA,0.26277372262773724,2,CAMK,PKD,PKD,PRKD3
FRAY,-1.3633333333333333,19,KRSA,0.7507820646506778,4,STE,STE20,FRAY,OXSR1
FRAY,-1.3633333333333333,19,KRSA,0.7507820646506778,4,STE,STE20,FRAY,STK39
AKT,0.12500000000000008,74,KRSA,0.03753910323253389,1,AGC,AKT,AKT,AKT1
AKT,0.12500000000000008,74,KRSA,0.03753910323253389,1,AGC,AKT,AKT,AKT2
AKT,0.12500000000000008,74,KRSA,0.03753910323253389,1,AGC,AKT,AKT,AKT3
MSN,-0.11916666666666674,76,KRSA,0.01251303441084463,1,STE,STE20,MSN,MAP4K4
MSN,-0.11916666666666674,76,KRSA,0.01251303441084463,1,STE,STE20,MSN,NRK
MSN,-0.11916666666666674,76,KRSA,0.01251303441084463,1,STE,STE20,MSN,TNIK
TTK,-1.0658333333333334,31,KRSA,0.6006256517205423,3,OTHER,TTK,TTK,TTK
NUAK,-1.0683333333333334,30,KRSA,0.6131386861313869,3,CAMK,CAMKL,NUAK,NUAK1
NUAK,-1.0683333333333334,30,KRSA,0.6131386861313869,3,CAMK,CAMKL,NUAK,NUAK2
TLK,-1.0716666666666668,29,KRSA,0.6256517205422315,3,OTHER,TLK,TLK,TLK1
TLK,-1.0716666666666668,29,KRSA,0.6256517205422315,3,OTHER,TLK,TLK,TLK2
PAKB,-0.7125,51,KRSA,0.337851929092805,2,STE,STE20,PAKB,PAK4
PAKB,-0.7125,51,KRSA,0.337851929092805,2,STE,STE20,PAKB,PAK5
PAKB,-0.7125,51,KRSA,0.337851929092805,2,STE,STE20,PAKB,PAK6
NAK,-0.17666666666666672,71,KRSA,0.07507820646506778,1,OTHER,NAK,BIKE,AAK1
NAK,-0.17666666666666672,71,KRSA,0.07507820646506778,1,OTHER,NAK,BIKE,BMP2K
NAK,-0.17666666666666672,71,KRSA,0.07507820646506778,1,OTHER,NAK,GAK,GAK
NAK,-0.17666666666666672,71,KRSA,0.07507820646506778,1,OTHER,NAK,MPSK,STK16
PKN,-0.8225,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN1
PKN,-0.8225,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN2
PKN,-0.8225,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN3
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,ACVR1
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,ACVR1B
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,ACVR1C
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE2,ACVR2A
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE2,ACVR2B
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,ACVRL1
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE2,AMHR2
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,BMPR1A
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,BMPR1B
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE2,BMPR2
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE1,TGFBR1
STKR,-0.00333333333333334,77,KRSA,0,1,TKL,STKR,TYPE2,TGFBR2
SGK,-0.42916666666666664,61,KRSA,0.2127215849843587,1,AGC,SGK,SGK,SGK1
SGK,-0.42916666666666664,61,KRSA,0.2127215849843587,1,AGC,SGK,SGK,SGK2
SGK,-0.42916666666666664,61,KRSA,0.2127215849843587,1,AGC,SGK,SGK,SGK3
PDHK,0.18083333333333343,70,KRSA,0.08759124087591241,1,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,0.18083333333333343,70,KRSA,0.08759124087591241,1,ATYPICAL,PDHK,PDHK,PDK2
PDHK,0.18083333333333343,70,KRSA,0.08759124087591241,1,ATYPICAL,PDHK,PDHK,PDK3
PDHK,0.18083333333333343,70,KRSA,0.08759124087591241,1,ATYPICAL,PDHK,PDHK,PDK4
BUD32,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,BUD32,BUD32,TP53RK
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,ILK,ILK
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,MLK,MAP3K10
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,MLK,MAP3K11
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,LZK,MAP3K12
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,LZK,MAP3K13
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,MLK,MAP3K9
MLK,-0.8383333333333334,39,KRSA,0.5005213764337852,3,TKL,MLK,HH498,TNNI3K
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,TKL,MLK,TAK1,MAP3K7
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,MEKK1,MAP3K1
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,ASK,MAP3K15
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,MEKK2,MAP3K2
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,MEKK2,MAP3K3
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,MEKK4,MAP3K4
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,ASK,MAP3K5
STE11,-0.7966666666666666,44,KRSA,0.43795620437956206,2,STE,STE11,ASK,MAP3K6
TAO,-0.41833333333333333,62,KRSA,0.20020855057351408,1,STE,STE20,TAO,TAOK1
TAO,-0.41833333333333333,62,KRSA,0.20020855057351408,1,STE,STE20,TAO,TAOK2
TAO,-0.41833333333333333,62,KRSA,0.20020855057351408,1,STE,STE20,TAO,TAOK3
KHS,0.26,68,KRSA,0.1251303441084463,1,STE,STE20,KHS,MAP4K1
KHS,0.26,68,KRSA,0.1251303441084463,1,STE,STE20,KHS,MAP4K2
KHS,0.26,68,KRSA,0.1251303441084463,1,STE,STE20,KHS,MAP4K3
KHS,0.26,68,KRSA,0.1251303441084463,1,STE,STE20,KHS,MAP4K5
IRAK,-0.4083333333333333,63,KRSA,0.18769551616266944,1,TKL,IRAK,IRAK,IRAK1
IRAK,-0.4083333333333333,63,KRSA,0.18769551616266944,1,TKL,IRAK,IRAK,IRAK2
IRAK,-0.4083333333333333,63,KRSA,0.18769551616266944,1,TKL,IRAK,IRAK,IRAK3
IRAK,-0.4083333333333333,63,KRSA,0.18769551616266944,1,TKL,IRAK,IRAK,IRAK4
CAMKK,-0.7408333333333333,49,KRSA,0.36287799791449427,2,OTHER,CAMKK,META,CAMKK1
CAMKK,-0.7408333333333333,49,KRSA,0.36287799791449427,2,OTHER,CAMKK,META,CAMKK2
MAPKAPK,0.6341666666666667,55,KRSA,0.28779979144942647,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,0.6341666666666667,55,KRSA,0.28779979144942647,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,0.6341666666666667,55,KRSA,0.28779979144942647,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,0.6341666666666667,55,KRSA,0.28779979144942647,2,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,0.6341666666666667,55,KRSA,0.28779979144942647,2,CAMK,MAPKAPK,MNK,MKNK2
WNK,-0.7491666666666666,46,KRSA,0.4129301355578728,2,OTHER,WNK,WNK,WNK1
WNK,-0.7491666666666666,46,KRSA,0.4129301355578728,2,OTHER,WNK,WNK,WNK2
WNK,-0.7491666666666666,46,KRSA,0.4129301355578728,2,OTHER,WNK,WNK,WNK3
WNK,-0.7491666666666666,46,KRSA,0.4129301355578728,2,OTHER,WNK,WNK,WNK4
BRSK,0.3341666666666666,67,KRSA,0.13764337851929093,1,CAMK,CAMKL,BRSK,BRSK1
BRSK,0.3341666666666666,67,KRSA,0.13764337851929093,1,CAMK,CAMKL,BRSK,BRSK2
CLK,-0.74,50,KRSA,0.35036496350364965,2,CMGC,CLK,CLK,CLK1
CLK,-0.74,50,KRSA,0.35036496350364965,2,CMGC,CLK,CLK,CLK2
CLK,-0.74,50,KRSA,0.35036496350364965,2,CMGC,CLK,CLK,CLK3
CLK,-0.74,50,KRSA,0.35036496350364965,2,CMGC,CLK,CLK,CLK4
HAL,0.8341666666666666,40,KRSA,0.4880083420229406,2,RGC,RGC,RGC,NPR1
ULK,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,ULK,FUSED,STK36
ULK,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,ULK,ULK,ULK1
ULK,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,ULK,ULK,ULK2
ULK,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,ULK,ULK,ULK3
ULK,-0.7483333333333333,47,KRSA,0.38790406673618355,2,OTHER,ULK,ULK,ULK4
CAMK2,1.0433333333333334,32,KRSA,0.5881126173096975,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2,1.0433333333333334,32,KRSA,0.5881126173096975,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2,1.0433333333333334,32,KRSA,0.5881126173096975,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,1.0433333333333334,32,KRSA,0.5881126173096975,3,CAMK,CAMK2,CAMK2,CAMK2G
NIK,-0.7433333333333334,48,KRSA,0.3753910323253389,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
AUR,-0.20083333333333336,69,KRSA,0.10010427528675704,1,OTHER,AUR,AUR,AURKA
AUR,-0.20083333333333336,69,KRSA,0.10010427528675704,1,OTHER,AUR,AUR,AURKB
AUR,-0.20083333333333336,69,KRSA,0.10010427528675704,1,OTHER,AUR,AUR,AURKC
CK2,0.3908333333333333,64,KRSA,0.17518248175182483,1,CMGC,CK2,CK2,CSNK2A1
CK2,0.3908333333333333,64,KRSA,0.17518248175182483,1,CMGC,CK2,CK2,CSNK2A2
CK2,0.3908333333333333,64,KRSA,0.17518248175182483,1,NA,NA,NA,CSNK2A3
NDR,0.16416666666666666,73,KRSA,0.05005213764337852,1,AGC,NDR,NDR,LATS1
NDR,0.16416666666666666,73,KRSA,0.05005213764337852,1,AGC,NDR,NDR,LATS2
NDR,0.16416666666666666,73,KRSA,0.05005213764337852,1,AGC,NDR,NDR,STK38
NDR,0.16416666666666666,73,KRSA,0.05005213764337852,1,AGC,NDR,NDR,STK38L
CHK1,0.34833333333333333,66,KRSA,0.15015641293013557,1,CAMK,CAMKL,CHK1,CHEK1
DAPK,-1.1416666666666666,25,KRSA,0.67570385818561,3,CAMK,DAPK,DAPK,DAPK1
DAPK,-1.1416666666666666,25,KRSA,0.67570385818561,3,CAMK,DAPK,DAPK,DAPK2
DAPK,-1.1416666666666666,25,KRSA,0.67570385818561,3,CAMK,DAPK,DAPK,DAPK3
DAPK,-1.1416666666666666,25,KRSA,0.67570385818561,3,CAMK,DAPK,DRAK,STK17A
DAPK,-1.1416666666666666,25,KRSA,0.67570385818561,3,CAMK,DAPK,DRAK,STK17B
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,GEK,CDC42BPA
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,GEK,CDC42BPB
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,GEK,CDC42BPG
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,CRIK,CIT
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,GEK,DMPK
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,ROCK,ROCK1
DMPK,-0.7091666666666667,52,KRSA,0.32533889468196037,2,AGC,DMPK,ROCK,ROCK2
GRK,0.1208333333333333,75,KRSA,0.02502606882168926,1,AGC,GRK,GRK,GRK1
GRK,0.1208333333333333,75,KRSA,0.02502606882168926,1,AGC,GRK,GRK,GRK4
GRK,0.1208333333333333,75,KRSA,0.02502606882168926,1,AGC,GRK,GRK,GRK5
GRK,0.1208333333333333,75,KRSA,0.02502606882168926,1,AGC,GRK,GRK,GRK6
GRK,0.1208333333333333,75,KRSA,0.02502606882168926,1,AGC,GRK,GRK,GRK7
IKK,-0.8725,37,KRSA,0.5255474452554745,3,OTHER,IKK,IKK,CHUK
IKK,-0.8725,37,KRSA,0.5255474452554745,3,OTHER,IKK,IKK,IKBKB
IKK,-0.8725,37,KRSA,0.5255474452554745,3,OTHER,IKK,IKK,IKBKE
IKK,-0.8725,37,KRSA,0.5255474452554745,3,OTHER,IKK,IKK,TBK1
BARK2,-0.17083333333333334,72,KRSA,0.06256517205422316,1,AGC,GRK,BARK,GRK3
ATM,-0.6191666666666666,56,KRSA,0.27528675703858185,2,ATYPICAL,PIKK,ATM,ATM
PHK,-1.2608333333333333,22,KRSA,0.7132429614181439,3,CAMK,PHK,PHK,PHKG1
PHK,-1.2608333333333333,22,KRSA,0.7132429614181439,3,CAMK,PHK,PHK,PHKG2
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK1,MAPK1
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK7,MAPK15
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK1,MAPK3
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK3,MAPK4
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK3,MAPK6
ERK,-4.105833333333333,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK5,MAPK7
PKG,3.2,5,KRSA,0.9384775808133472,4,AGC,PKG,PKG,PRKG1
PKG,3.2,5,KRSA,0.9384775808133472,4,AGC,PKG,PKG,PRKG2
PDK1,-3.658333333333333,3,KRSA,0.9635036496350365,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-3.658333333333333,3,KRSA,0.9635036496350365,4,AGC,PDK1,PDK1,PDPK1
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,DYRK2,DYRK3
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-3.788333333333333,2,KRSA,0.9760166840458812,4,CMGC,DYRK,PRP4,PRPF4B
PKA,3.111666666666667,7,KRSA,0.913451511991658,4,AGC,PKA,PKA,PRKACA
PKA,3.111666666666667,7,KRSA,0.913451511991658,4,AGC,PKA,PKA,PRKACB
PKA,3.111666666666667,7,KRSA,0.913451511991658,4,AGC,PKA,PKA,PRKACG
PKA,3.111666666666667,7,KRSA,0.913451511991658,4,AGC,PKA,PKA,PRKX
PKA,3.111666666666667,7,KRSA,0.913451511991658,4,AGC,PKA,PKA,PRKY
JNK,-3.5225,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK10
JNK,-3.5225,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK8
JNK,-3.5225,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK9
P38,-3.0383333333333336,8,KRSA,0.9009384775808134,4,CMGC,MAPK,P38,MAPK11
P38,-3.0383333333333336,8,KRSA,0.9009384775808134,4,CMGC,MAPK,P38,MAPK12
P38,-3.0383333333333336,8,KRSA,0.9009384775808134,4,CMGC,MAPK,P38,MAPK13
P38,-3.0383333333333336,8,KRSA,0.9009384775808134,4,CMGC,MAPK,P38,MAPK14
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDC2,CDK1
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK10,CDK10
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CRK7,CDK12
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CRK7,CDK13
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK8,CDK19
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDC2,CDK2
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CCRK,CDK20
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDC2,CDK3
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK4,CDK4
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK5,CDK5
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK4,CDK6
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK7,CDK7
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK8,CDK8
CDK,-3.195,6,KRSA,0.9259645464025026,4,CMGC,CDK,CDK9,CDK9
CDK,-3.195,6,KRSA,0.9259645464025026,4,NA,NA,NA,CDK11A
CDK,-3.195,6,KRSA,0.9259645464025026,4,NA,NA,NA,CDK11B
MST,-1.9258333333333333,14,KRSA,0.8258602711157456,4,STE,STE20,MST,STK3
MST,-1.9258333333333333,14,KRSA,0.8258602711157456,4,STE,STE20,MST,STK4
PEK,-2.6158333333333332,10,KRSA,0.8759124087591241,4,OTHER,PEK,HRI,EIF2AK1
PEK,-2.6158333333333332,10,KRSA,0.8759124087591241,4,OTHER,PEK,PKR,EIF2AK2
PEK,-2.6158333333333332,10,KRSA,0.8759124087591241,4,OTHER,PEK,PEK,EIF2AK3
PEK,-2.6158333333333332,10,KRSA,0.8759124087591241,4,OTHER,PEK,GCN2,EIF2AK4
PLK,-2.650833333333334,9,KRSA,0.8884254431699687,4,NA,NA,NA,PLK5
PLK,-2.650833333333334,9,KRSA,0.8884254431699687,4,OTHER,PLK,PLK1,PLK1
PLK,-2.650833333333334,9,KRSA,0.8884254431699687,4,OTHER,PLK,PLK2,PLK2
PLK,-2.650833333333334,9,KRSA,0.8884254431699687,4,OTHER,PLK,PLK2,PLK3
PLK,-2.650833333333334,9,KRSA,0.8884254431699687,4,OTHER,PLK,SAK,PLK4
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,ARAF
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,BRAF
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,KSR,KSR1
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,KSR,KSR2
RAF,-2.1,12,KRSA,0.8508863399374348,4,TKL,RAF,RAF,RAF1
MTOR,-1.846666666666667,16,KRSA,0.8008342022940563,4,ATYPICAL,PIKK,FRAP,MTOR
RSK,1.0816666666666668,27,KRSA,0.6506777893639207,3,AGC,RSK,RSK,RPS6KA1
